model,ins_id,param_id,length,format,correct,ori,total_score
c4ai-command-r-08-2024,3,0,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,1,13,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,3,2,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,3,13,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,3,4,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,5,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,0,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,1,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,2,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,3,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,4,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,5,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,0,13,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,5,1,13,0.2,1.0,1.0,0.8
c4ai-command-r-08-2024,5,2,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,3,13,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,5,4,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,5,13,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,6,0,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,1,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,2,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,3,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,4,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,5,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,0,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,1,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,2,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,3,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,4,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,5,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,0,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,1,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,2,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,3,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,4,13,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,8,5,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,0,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,1,13,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,9,2,13,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,9,3,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,4,13,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,9,5,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,0,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,1,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,2,13,0.2,0.0,0.0,0.0
c4ai-command-r-08-2024,10,3,13,0.2,0.0,0.0,0.0
c4ai-command-r-08-2024,10,4,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,5,13,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,11,0,13,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,11,1,13,0.0,0.0,1.0,0.25
c4ai-command-r-08-2024,11,2,13,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,11,3,13,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,11,4,13,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,11,5,13,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,0,0,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,0,1,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,0,2,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,3,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,4,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,0,5,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,1,0,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,1,1,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,1,2,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,1,3,28,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,1,4,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,1,5,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,2,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,1,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,2,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,3,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,5,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,1,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,2,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,3,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,5,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,1,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,2,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,3,28,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,4,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,5,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,1,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,2,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,5,3,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,5,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,5,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,6,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,1,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,2,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,3,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,5,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,1,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,2,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,3,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,5,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,1,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,2,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,3,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,5,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,1,28,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,9,2,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,9,3,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,9,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,5,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,0,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,1,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,2,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,10,3,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,10,4,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,5,28,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,11,0,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,11,1,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,11,2,28,1.0,0.0,1.0,0.5
c4ai-command-r-08-2024,11,3,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,11,4,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,11,5,28,1.0,0.5,1.0,0.75
c4ai-command-r-08-2024,0,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,4,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,4,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,2,60,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,2,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,4,60,0.2,1.0,1.0,0.8
c4ai-command-r-08-2024,2,5,60,0.2,1.0,1.0,0.8
c4ai-command-r-08-2024,3,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,4,60,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,3,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,4,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,2,60,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,5,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,4,60,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,5,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,4,60,0.5,1.0,1.0,0.875
c4ai-command-r-08-2024,6,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,4,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,4,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,4,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,0,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,1,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,2,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,3,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,4,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,5,60,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,11,0,60,0.3,0.0,1.0,0.325
c4ai-command-r-08-2024,11,1,60,0.3,0.0,1.0,0.325
c4ai-command-r-08-2024,11,2,60,0.3,0.0,1.0,0.325
c4ai-command-r-08-2024,11,3,60,0.3,0.0,1.0,0.325
c4ai-command-r-08-2024,11,4,60,0.3,0.0,1.0,0.325
c4ai-command-r-08-2024,11,5,60,0.3,0.0,1.0,0.325
c4ai-command-r-08-2024,0,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,0,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,1,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,0,120,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,2,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,2,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,3,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,4,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,5,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,0,120,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,6,1,120,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,6,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,6,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,7,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,8,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,9,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,0,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,1,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,2,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,3,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,4,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,10,5,120,0.5,0.0,1.0,0.375
c4ai-command-r-08-2024,11,0,120,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,11,1,120,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,11,2,120,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,11,3,120,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,11,4,120,0.2,0.0,1.0,0.3
c4ai-command-r-08-2024,11,5,120,0.2,0.0,1.0,0.3
glm-4-9b-chat-1m,0,0,3,0.2,0.0,1.0,0.3
glm-4-9b-chat-1m,0,1,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,0,2,3,0.2,0.0,1.0,0.3
glm-4-9b-chat-1m,0,3,3,0.2,0.0,1.0,0.3
glm-4-9b-chat-1m,0,4,3,1.0,1.0,1.0,1.0
glm-4-9b-chat-1m,0,5,3,0.2,0.0,1.0,0.3
glm-4-9b-chat-1m,1,0,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,1,1,3,1.0,1.0,1.0,1.0
glm-4-9b-chat-1m,1,2,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,1,3,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,1,4,3,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,1,5,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,2,0,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,2,1,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,2,2,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,2,3,3,0.3,0.0,1.0,0.325
glm-4-9b-chat-1m,2,4,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,2,5,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,3,0,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,3,1,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,3,2,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,3,3,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,3,4,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,3,5,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,4,0,3,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,4,1,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,4,2,3,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,4,3,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,4,4,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,4,5,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,5,0,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,5,1,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,5,2,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,5,3,3,0.2,0.0,1.0,0.3
glm-4-9b-chat-1m,5,4,3,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,5,5,3,0.2,1.0,1.0,0.8
glm-4-9b-chat-1m,6,0,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,6,1,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,6,2,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,6,3,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,6,4,3,0.0,1.0,1.0,0.75
glm-4-9b-chat-1m,6,5,3,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,7,0,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,7,1,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,7,2,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,7,3,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,7,4,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,7,5,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,8,0,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,8,1,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,8,2,3,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,8,3,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,8,4,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,8,5,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,9,0,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,9,1,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,9,2,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,9,3,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,9,4,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,9,5,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,10,0,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,10,1,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,10,2,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,10,3,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,10,4,3,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,10,5,3,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,11,0,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,11,1,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,11,2,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,11,3,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,11,4,3,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,11,5,3,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,0,0,6,0.2,0.0,1.0,0.3
glm-4-9b-chat-1m,0,1,6,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,0,2,6,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,0,3,6,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,0,4,6,1.0,1.0,1.0,1.0
glm-4-9b-chat-1m,0,5,6,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,1,0,6,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,1,1,6,1.0,1.0,1.0,1.0
glm-4-9b-chat-1m,1,2,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,1,3,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,1,4,6,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,1,5,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,2,0,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,2,1,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,2,2,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,2,3,6,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,2,4,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,2,5,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,3,0,6,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,3,1,6,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,3,2,6,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,3,3,6,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,3,4,6,1.0,1.0,1.0,1.0
glm-4-9b-chat-1m,3,5,6,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,4,0,6,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,4,1,6,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,4,2,6,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,4,3,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,4,4,6,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,4,5,6,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,5,0,6,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,5,1,6,1.0,1.0,1.0,1.0
glm-4-9b-chat-1m,5,2,6,1.0,0.5,1.0,0.75
glm-4-9b-chat-1m,5,3,6,0.2,0.0,1.0,0.3
glm-4-9b-chat-1m,5,4,6,1.0,1.0,1.0,1.0
glm-4-9b-chat-1m,5,5,6,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,6,0,6,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,6,1,6,1.0,0.0,1.0,0.5
glm-4-9b-chat-1m,6,2,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,6,3,6,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,6,4,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,6,5,6,0.2,0.0,0.0,0.0
glm-4-9b-chat-1m,7,0,6,0.5,1.0,1.0,0.875
glm-4-9b-chat-1m,7,1,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,7,2,6,0.5,0.0,1.0,0.375
glm-4-9b-chat-1m,7,3,6,0.5,0.0,1.0,0.375
