model,ins_id,param_id,length,candi_ori,logit_correct,num_doc,format,total_score
Meta-Llama-3.1-8B-Instruct,1,3,6,1.0,0.75,1.0,0.4,0.7321428571428571
Meta-Llama-3.1-8B-Instruct,1,4,6,1.0,0.3499999999999999,1.0,0.4,0.6464285714285715
Meta-Llama-3.1-8B-Instruct,2,0,6,1.0,0.45,1.0,0.4,0.6678571428571428
Meta-Llama-3.1-8B-Instruct,2,1,6,1.0,0.25,1.0,0.4,0.625
Meta-Llama-3.1-8B-Instruct,2,2,6,1.0,0.55,1.0,0.4,0.6892857142857143
Meta-Llama-3.1-8B-Instruct,2,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
Meta-Llama-3.1-8B-Instruct,2,4,6,1.0,0.5,1.0,0.4,0.6785714285714286
Meta-Llama-3.1-8B-Instruct,3,0,6,1.0,0.25,1.0,0.4,0.625
Meta-Llama-3.1-8B-Instruct,3,1,6,0.0,0.0,0.12500000000000003,0.0,0.02678571428571429
Meta-Llama-3.1-8B-Instruct,3,2,6,1.0,0.9,1.0,0.4,0.7642857142857142
Meta-Llama-3.1-8B-Instruct,3,3,6,1.0,0.55,1.0,0.4,0.6892857142857143
Meta-Llama-3.1-8B-Instruct,3,4,6,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,4,0,6,1.0,0.9499999999999998,1.0,0.4,0.775
Meta-Llama-3.1-8B-Instruct,4,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
Meta-Llama-3.1-8B-Instruct,4,2,6,1.0,0.9499999999999998,1.0,0.4,0.775
Meta-Llama-3.1-8B-Instruct,4,3,6,1.0,0.55,1.0,0.6,0.7607142857142858
Meta-Llama-3.1-8B-Instruct,4,4,6,1.0,0.5,1.0,0.4,0.6785714285714286
Meta-Llama-3.1-8B-Instruct,0,0,13,0.0,0.0,0.5925925925925927,0.0,0.126984126984127
Meta-Llama-3.1-8B-Instruct,0,1,13,0.0,0.0,0.5185185185185185,0.0,0.11111111111111112
Meta-Llama-3.1-8B-Instruct,0,2,13,0.0,0.0,0.5185185185185185,0.0,0.11111111111111112
Meta-Llama-3.1-8B-Instruct,0,3,13,1.0,0.6222222222222222,1.0,0.6,0.7761904761904762
Meta-Llama-3.1-8B-Instruct,0,4,13,1.0,0.7111111111111111,1.0,0.6,0.7952380952380952
Meta-Llama-3.1-8B-Instruct,1,0,13,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,1,1,13,1.0,0.8444444444444444,1.0,0.8,0.8952380952380953
Meta-Llama-3.1-8B-Instruct,1,2,13,0.0,0.0,0.4259259259259259,0.0,0.09126984126984126
Meta-Llama-3.1-8B-Instruct,1,3,13,1.0,0.6,1.0,0.6,0.7714285714285715
Meta-Llama-3.1-8B-Instruct,1,4,13,1.0,0.7111111111111111,1.0,0.6,0.7952380952380952
Meta-Llama-3.1-8B-Instruct,2,0,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Meta-Llama-3.1-8B-Instruct,2,1,13,1.0,0.3111111111111111,1.0,0.6,0.7095238095238096
Meta-Llama-3.1-8B-Instruct,2,2,13,1.0,0.3111111111111111,1.0,0.6,0.7095238095238096
Meta-Llama-3.1-8B-Instruct,2,3,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Meta-Llama-3.1-8B-Instruct,2,4,13,1.0,0.7111111111111111,1.0,0.6,0.7952380952380952
Meta-Llama-3.1-8B-Instruct,3,0,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Meta-Llama-3.1-8B-Instruct,3,1,13,1.0,0.3111111111111111,1.0,0.6,0.7095238095238096
Meta-Llama-3.1-8B-Instruct,3,2,13,1.0,0.3111111111111111,1.0,0.6,0.7095238095238096
Meta-Llama-3.1-8B-Instruct,3,3,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Meta-Llama-3.1-8B-Instruct,3,4,13,1.0,0.7111111111111111,1.0,0.6,0.7952380952380952
Meta-Llama-3.1-8B-Instruct,4,0,13,1.0,0.8888888888888888,1.0,0.8,0.9047619047619048
Meta-Llama-3.1-8B-Instruct,4,1,13,1.0,0.3111111111111111,1.0,0.6,0.7095238095238096
Meta-Llama-3.1-8B-Instruct,4,2,13,1.0,0.3111111111111111,1.0,0.6,0.7095238095238096
Meta-Llama-3.1-8B-Instruct,4,3,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Meta-Llama-3.1-8B-Instruct,4,4,13,1.0,0.7111111111111111,1.0,0.6,0.7952380952380952
Meta-Llama-3.1-8B-Instruct,0,0,28,0.0,0.0,0.017006802721088454,0.0,0.003644314868804669
Meta-Llama-3.1-8B-Instruct,0,1,28,1.0,0.14285714285714285,1.0,0.4,0.6020408163265306
Meta-Llama-3.1-8B-Instruct,0,2,28,0.0,0.0,0.0,0.4,0.14285714285714285
Meta-Llama-3.1-8B-Instruct,0,3,28,1.0,0.673469387755102,1.0,0.6,0.7871720116618075
Meta-Llama-3.1-8B-Instruct,0,4,28,1.0,0.7244897959183674,1.0,0.6,0.7981049562682215
Meta-Llama-3.1-8B-Instruct,1,0,28,0.0,0.0,0.8248299319727891,0.6,0.39103498542274057
Meta-Llama-3.1-8B-Instruct,1,1,28,0.0,0.0,0.0,0.6,0.21428571428571427
Meta-Llama-3.1-8B-Instruct,1,2,28,0.0,0.0,0.8248299319727891,0.6,0.39103498542274057
Meta-Llama-3.1-8B-Instruct,1,3,28,1.0,0.673469387755102,1.0,0.6,0.7871720116618075
Meta-Llama-3.1-8B-Instruct,1,4,28,1.0,0.7244897959183674,1.0,0.6,0.7981049562682215
Meta-Llama-3.1-8B-Instruct,2,0,28,1.0,0.6938775510204082,1.0,0.6,0.7915451895043731
Meta-Llama-3.1-8B-Instruct,2,1,28,1.0,0.3673469387755102,1.0,0.6,0.7215743440233237
Meta-Llama-3.1-8B-Instruct,2,2,28,1.0,0.3673469387755102,1.0,0.6,0.7215743440233237
Meta-Llama-3.1-8B-Instruct,2,3,28,1.0,0.673469387755102,1.0,0.6,0.7871720116618075
Meta-Llama-3.1-8B-Instruct,2,4,28,1.0,0.7244897959183674,1.0,0.6,0.7981049562682215
Meta-Llama-3.1-8B-Instruct,3,0,28,1.0,0.6836734693877551,1.0,0.6,0.7893586005830903
Meta-Llama-3.1-8B-Instruct,3,1,28,0.0,0.0,0.8248299319727891,0.6,0.39103498542274057
Meta-Llama-3.1-8B-Instruct,3,2,28,0.0,0.0,0.8248299319727891,0.6,0.39103498542274057
Meta-Llama-3.1-8B-Instruct,3,3,28,1.0,0.673469387755102,1.0,0.6,0.7871720116618075
Meta-Llama-3.1-8B-Instruct,3,4,28,1.0,0.7244897959183674,1.0,0.6,0.7981049562682215
Meta-Llama-3.1-8B-Instruct,4,0,28,1.0,0.6836734693877551,1.0,0.4,0.7179300291545189
Meta-Llama-3.1-8B-Instruct,4,1,28,1.0,0.3673469387755102,1.0,0.6,0.7215743440233237
Meta-Llama-3.1-8B-Instruct,4,2,28,1.0,0.3673469387755102,1.0,0.4,0.6501457725947521
Meta-Llama-3.1-8B-Instruct,4,3,28,1.0,0.673469387755102,1.0,0.6,0.7871720116618075
Meta-Llama-3.1-8B-Instruct,4,4,28,1.0,0.7244897959183674,1.0,0.6,0.7981049562682215
Meta-Llama-3.1-8B-Instruct,0,0,60,0.0,0.0,0.5038759689922481,0.8,0.39368770764119604
Meta-Llama-3.1-8B-Instruct,0,1,60,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,0,2,60,1.0,0.14418604651162792,1.0,0.4,0.6023255813953489
Meta-Llama-3.1-8B-Instruct,0,3,60,0.0,0.0,0.5038759689922481,0.6,0.3222591362126246
Meta-Llama-3.1-8B-Instruct,0,4,60,1.0,0.13023255813953488,1.0,0.6,0.6707641196013289
Meta-Llama-3.1-8B-Instruct,1,0,60,0.0,0.0,0.0,0.4,0.14285714285714285
Meta-Llama-3.1-8B-Instruct,1,1,60,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,1,2,60,0.0,0.0,0.5038759689922481,0.4,0.25083056478405313
Meta-Llama-3.1-8B-Instruct,1,3,60,1.0,0.627906976744186,1.0,0.4,0.7059800664451827
Meta-Llama-3.1-8B-Instruct,1,4,60,1.0,0.6744186046511628,1.0,0.6,0.7873754152823921
Meta-Llama-3.1-8B-Instruct,2,0,60,0.0,0.0,0.5038759689922481,0.6,0.3222591362126246
Meta-Llama-3.1-8B-Instruct,2,1,60,0.0,0.0,0.8294573643410853,0.6,0.3920265780730897
Meta-Llama-3.1-8B-Instruct,2,2,60,0.0,0.0,0.8294573643410853,0.6,0.3920265780730897
Meta-Llama-3.1-8B-Instruct,2,3,60,1.0,0.627906976744186,1.0,0.6,0.7774086378737541
Meta-Llama-3.1-8B-Instruct,2,4,60,0.0,0.0,0.8294573643410853,0.6,0.3920265780730897
Meta-Llama-3.1-8B-Instruct,3,0,60,0.0,0.0,0.07751937984496128,0.0,0.01661129568106313
Meta-Llama-3.1-8B-Instruct,3,1,60,1.0,0.11162790697674418,1.0,0.6,0.6667774086378737
Meta-Llama-3.1-8B-Instruct,3,2,60,1.0,0.10697674418604651,1.0,0.6,0.6657807308970101
Meta-Llama-3.1-8B-Instruct,3,3,60,0.0,0.0,0.5038759689922481,0.6,0.3222591362126246
Meta-Llama-3.1-8B-Instruct,3,4,60,0.0,0.0,0.07751937984496128,0.0,0.01661129568106313
Meta-Llama-3.1-8B-Instruct,4,0,60,0.0,0.0,0.07751937984496128,0.0,0.01661129568106313
Meta-Llama-3.1-8B-Instruct,4,1,60,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,4,2,60,0.0,0.0,0.5038759689922481,0.6,0.3222591362126246
Meta-Llama-3.1-8B-Instruct,4,3,60,0.0,0.0,0.5038759689922481,0.6,0.3222591362126246
Meta-Llama-3.1-8B-Instruct,4,4,60,0.0,0.0,0.8294573643410853,0.6,0.3920265780730897
Meta-Llama-3.1-8B-Instruct,0,0,120,0.0,0.0,0.7909930715935335,0.4,0.3123556581986143
Meta-Llama-3.1-8B-Instruct,0,1,120,0.0,0.0,0.6812933025404156,0.4,0.2888485648300891
Meta-Llama-3.1-8B-Instruct,0,2,120,0.0,0.0,0.7909930715935335,0.0,0.16949851534147145
Meta-Llama-3.1-8B-Instruct,0,3,120,0.0,0.0,0.7659738260200154,0.4,0.30699439129000333
Meta-Llama-3.1-8B-Instruct,0,4,120,0.0,0.0,0.7659738260200154,0.4,0.30699439129000333
Meta-Llama-3.1-8B-Instruct,1,0,120,0.0,0.0,0.7043879907621248,1.0,0.5080831408775982
Meta-Llama-3.1-8B-Instruct,1,1,120,0.0,0.0,0.6812933025404156,0.4,0.2888485648300891
Meta-Llama-3.1-8B-Instruct,1,2,120,0.0,0.0,0.7043879907621248,0.8,0.43665456944902675
Meta-Llama-3.1-8B-Instruct,1,3,120,0.0,0.0,0.7659738260200154,0.4,0.30699439129000333
Meta-Llama-3.1-8B-Instruct,1,4,120,0.0,0.0,0.7659738260200154,0.4,0.30699439129000333
Meta-Llama-3.1-8B-Instruct,2,0,120,0.0,0.0,0.7909930715935335,0.4,0.3123556581986143
Meta-Llama-3.1-8B-Instruct,2,1,120,0.0,0.0,0.7043879907621248,1.0,0.5080831408775982
Meta-Llama-3.1-8B-Instruct,2,2,120,0.0,0.0,0.6812933025404156,0.4,0.2888485648300891
Meta-Llama-3.1-8B-Instruct,2,3,120,0.0,0.0,0.7390300230946883,0.4,0.3012207192345761
Meta-Llama-3.1-8B-Instruct,2,4,120,0.0,0.0,0.7909930715935335,0.4,0.3123556581986143
Meta-Llama-3.1-8B-Instruct,3,0,120,0.0,0.0,0.7909930715935335,0.4,0.3123556581986143
Meta-Llama-3.1-8B-Instruct,3,1,120,0.0,0.0,0.7043879907621248,1.0,0.5080831408775982
Meta-Llama-3.1-8B-Instruct,3,2,120,0.0,0.0,0.6812933025404156,0.4,0.2888485648300891
Meta-Llama-3.1-8B-Instruct,3,3,120,0.0,0.0,0.7390300230946883,0.4,0.3012207192345761
Meta-Llama-3.1-8B-Instruct,3,4,120,0.0,0.0,0.7909930715935335,0.4,0.3123556581986143
Meta-Llama-3.1-8B-Instruct,4,0,120,0.0,0.0,0.7909930715935335,0.4,0.3123556581986143
Meta-Llama-3.1-8B-Instruct,4,1,120,0.0,0.0,0.6812933025404156,0.4,0.2888485648300891
Meta-Llama-3.1-8B-Instruct,4,2,120,0.0,0.0,0.6812933025404156,0.4,0.2888485648300891
Meta-Llama-3.1-8B-Instruct,4,3,120,0.0,0.0,0.8294842186297151,0.0,0.1777466182777961
Meta-Llama-3.1-8B-Instruct,4,4,120,0.0,0.0,0.7890685142417243,0.0,0.16908611019465522
c4ai-command-r-v01,0,0,3,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,0,1,3,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,0,2,3,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,0,3,3,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,0,4,3,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,1,0,3,1.0,0.3,1.0,1.0,0.85
c4ai-command-r-v01,1,1,3,1.0,0.5,1.0,1.0,0.8928571428571429
c4ai-command-r-v01,1,2,3,1.0,0.5,1.0,1.0,0.8928571428571429
c4ai-command-r-v01,1,3,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
c4ai-command-r-v01,1,4,3,1.0,0.5,1.0,1.0,0.8928571428571429
c4ai-command-r-v01,2,0,3,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,2,1,3,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,2,2,3,1.0,0.6,1.0,0.6,0.7714285714285715
c4ai-command-r-v01,2,3,3,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,2,4,3,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,3,0,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
c4ai-command-r-v01,3,1,3,1.0,0.5,1.0,1.0,0.8928571428571429
c4ai-command-r-v01,3,2,3,1.0,0.6,1.0,1.0,0.9142857142857144
c4ai-command-r-v01,3,3,3,1.0,0.5,1.0,1.0,0.8928571428571429
c4ai-command-r-v01,3,4,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
c4ai-command-r-v01,4,0,3,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,4,1,3,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,4,2,3,1.0,0.6,1.0,0.6,0.7714285714285715
c4ai-command-r-v01,4,3,3,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,4,4,3,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,0,0,6,0.0,0.0,0.7916666666666666,0.6,0.38392857142857145
c4ai-command-r-v01,0,1,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,0,2,6,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
c4ai-command-r-v01,0,3,6,1.0,0.3,1.0,0.6,0.7071428571428572
c4ai-command-r-v01,0,4,6,1.0,0.45,1.0,0.6,0.7392857142857142
c4ai-command-r-v01,1,0,6,1.0,0.15,1.0,1.0,0.8178571428571428
c4ai-command-r-v01,1,1,6,1.0,0.15,1.0,1.0,0.8178571428571428
c4ai-command-r-v01,1,2,6,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
c4ai-command-r-v01,1,3,6,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
c4ai-command-r-v01,1,4,6,1.0,0.5,1.0,1.0,0.8928571428571429
c4ai-command-r-v01,2,0,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,2,1,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,2,2,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,2,3,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
c4ai-command-r-v01,2,4,6,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,3,0,6,1.0,0.45,1.0,1.0,0.8821428571428571
c4ai-command-r-v01,3,1,6,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
c4ai-command-r-v01,3,2,6,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
c4ai-command-r-v01,3,3,6,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
c4ai-command-r-v01,3,4,6,1.0,0.55,1.0,1.0,0.9035714285714286
c4ai-command-r-v01,4,0,6,1.0,0.3499999999999999,1.0,0.6,0.7178571428571429
c4ai-command-r-v01,4,1,6,1.0,0.3499999999999999,1.0,0.6,0.7178571428571429
c4ai-command-r-v01,4,2,6,1.0,0.3,1.0,0.6,0.7071428571428572
c4ai-command-r-v01,4,3,6,1.0,0.45,1.0,0.6,0.7392857142857142
c4ai-command-r-v01,4,4,6,1.0,0.5,1.0,0.6,0.75
c4ai-command-r-v01,0,0,13,1.0,0.6222222222222222,1.0,0.6,0.7761904761904762
c4ai-command-r-v01,0,1,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
c4ai-command-r-v01,0,2,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
c4ai-command-r-v01,0,3,13,1.0,0.4222222222222222,1.0,0.6,0.7333333333333333
c4ai-command-r-v01,0,4,13,1.0,0.6444444444444445,1.0,0.6,0.780952380952381
c4ai-command-r-v01,1,0,13,1.0,0.4222222222222222,1.0,1.0,0.8761904761904761
c4ai-command-r-v01,1,1,13,1.0,0.4444444444444444,1.0,1.0,0.8809523809523808
c4ai-command-r-v01,1,2,13,1.0,0.2222222222222222,1.0,1.0,0.8333333333333333
c4ai-command-r-v01,1,3,13,1.0,0.4222222222222222,1.0,1.0,0.8761904761904761
c4ai-command-r-v01,1,4,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
c4ai-command-r-v01,2,0,13,0.0,0.0,0.5555555555555557,0.6,0.33333333333333337
c4ai-command-r-v01,2,1,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
c4ai-command-r-v01,2,2,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
c4ai-command-r-v01,2,3,13,0.0,0.0,0.7777777777777778,0.6,0.380952380952381
c4ai-command-r-v01,2,4,13,0.0,0.0,0.7777777777777778,0.6,0.380952380952381
c4ai-command-r-v01,3,0,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
c4ai-command-r-v01,3,1,13,1.0,0.6444444444444445,1.0,1.0,0.9238095238095239
c4ai-command-r-v01,3,2,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
c4ai-command-r-v01,3,3,13,1.0,0.4222222222222222,1.0,1.0,0.8761904761904761
c4ai-command-r-v01,3,4,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
c4ai-command-r-v01,4,0,13,0.0,0.0,0.7407407407407408,0.6,0.373015873015873
c4ai-command-r-v01,4,1,13,0.0,0.0,1.0,0.6,0.42857142857142855
c4ai-command-r-v01,4,2,13,1.0,0.2222222222222222,1.0,0.6,0.6904761904761905
c4ai-command-r-v01,4,3,13,0.0,0.0,0.7777777777777778,0.6,0.380952380952381
c4ai-command-r-v01,4,4,13,0.0,0.0,0.7777777777777778,0.6,0.380952380952381
c4ai-command-r-v01,0,0,28,1.0,0.45918367346938777,1.0,1.0,0.8841107871720116
c4ai-command-r-v01,0,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
c4ai-command-r-v01,0,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
c4ai-command-r-v01,0,3,28,1.0,0.4183673469387756,1.0,0.6,0.7325072886297377
c4ai-command-r-v01,0,4,28,1.0,0.5714285714285714,1.0,0.6,0.7653061224489797
c4ai-command-r-v01,1,0,28,1.0,0.45918367346938777,1.0,1.0,0.8841107871720116
c4ai-command-r-v01,1,1,28,1.0,0.5816326530612245,1.0,1.0,0.9103498542274052
c4ai-command-r-v01,1,2,28,1.0,0.25510204081632654,1.0,1.0,0.8403790087463557
c4ai-command-r-v01,1,3,28,1.0,0.42857142857142855,1.0,1.0,0.8775510204081632
c4ai-command-r-v01,1,4,28,1.0,0.7142857142857143,1.0,1.0,0.9387755102040816
c4ai-command-r-v01,2,0,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
c4ai-command-r-v01,2,1,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
c4ai-command-r-v01,2,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
c4ai-command-r-v01,2,3,28,1.0,0.4183673469387756,1.0,0.6,0.7325072886297377
c4ai-command-r-v01,2,4,28,1.0,0.5612244897959183,1.0,1.0,0.9059766763848397
c4ai-command-r-v01,3,0,28,1.0,0.45918367346938777,1.0,1.0,0.8841107871720116
c4ai-command-r-v01,3,1,28,1.0,0.6836734693877551,1.0,1.0,0.9322157434402332
c4ai-command-r-v01,3,2,28,1.0,0.6938775510204082,1.0,1.0,0.9344023323615159
c4ai-command-r-v01,3,3,28,1.0,0.4387755102040816,1.0,1.0,0.879737609329446
c4ai-command-r-v01,3,4,28,1.0,0.7142857142857143,1.0,1.0,0.9387755102040816
c4ai-command-r-v01,4,0,28,1.0,0.3163265306122449,1.0,1.0,0.8534985422740525
c4ai-command-r-v01,4,1,28,1.0,0.6938775510204082,1.0,0.6,0.7915451895043731
c4ai-command-r-v01,4,2,28,0.0,0.0,0.39115646258503395,0.6,0.29810495626822153
c4ai-command-r-v01,4,3,28,0.0,0.0,0.8163265306122449,0.6,0.3892128279883382
c4ai-command-r-v01,4,4,28,1.0,0.5612244897959183,1.0,0.6,0.7631195335276969
c4ai-command-r-v01,0,0,60,1.0,0.32558139534883723,1.0,1.0,0.8554817275747508
c4ai-command-r-v01,0,1,60,1.0,0.18604651162790697,1.0,1.0,0.8255813953488372
c4ai-command-r-v01,0,2,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
c4ai-command-r-v01,0,3,60,1.0,0.44186046511627913,1.0,0.6,0.7375415282392027
c4ai-command-r-v01,0,4,60,1.0,0.6744186046511628,1.0,1.0,0.9302325581395349
c4ai-command-r-v01,1,0,60,1.0,0.4093023255813953,1.0,1.0,0.8734219269102991
c4ai-command-r-v01,1,1,60,1.0,0.13953488372093023,1.0,1.0,0.8156146179401994
c4ai-command-r-v01,1,2,60,1.0,0.3302325581395349,1.0,1.0,0.8564784053156147
c4ai-command-r-v01,1,3,60,1.0,0.4186046511627907,1.0,1.0,0.8754152823920266
c4ai-command-r-v01,1,4,60,1.0,0.6744186046511628,1.0,1.0,0.9302325581395349
c4ai-command-r-v01,2,0,60,1.0,0.5720930232558139,1.0,1.0,0.9083056478405316
c4ai-command-r-v01,2,1,60,0.0,0.0,0.5581395348837209,0.6018604651162791,0.33455149501661136
c4ai-command-r-v01,2,2,60,0.0,0.0,0.8255813953488372,1.0,0.5340531561461794
c4ai-command-r-v01,2,3,60,1.0,0.4046511627906977,1.0,1.0,0.8724252491694352
c4ai-command-r-v01,2,4,60,1.0,0.6744186046511628,1.0,1.0,0.9302325581395349
c4ai-command-r-v01,3,0,60,1.0,0.5674418604651162,1.0,1.0,0.9073089700996678
c4ai-command-r-v01,3,1,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
c4ai-command-r-v01,3,2,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
c4ai-command-r-v01,3,3,60,1.0,0.627906976744186,1.0,1.0,0.920265780730897
c4ai-command-r-v01,3,4,60,1.0,0.6744186046511628,1.0,1.0,0.9302325581395349
c4ai-command-r-v01,4,0,60,1.0,0.3395348837209302,1.0,1.0,0.8584717607973422
c4ai-command-r-v01,4,1,60,0.0,0.0,0.748062015503876,0.6,0.3745847176079734
c4ai-command-r-v01,4,2,60,0.0,0.0,0.31395348837209297,0.6,0.2815614617940199
c4ai-command-r-v01,4,3,60,0.0,0.0,0.7829457364341085,0.6,0.38205980066445183
c4ai-command-r-v01,4,4,60,0.0,0.0,0.7635658914728682,0.6,0.377906976744186
c4ai-command-r-v01,0,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
c4ai-command-r-v01,0,1,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,0,2,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,0,3,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,0,4,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,1,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
c4ai-command-r-v01,1,1,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,1,2,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,1,3,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,1,4,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,2,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
c4ai-command-r-v01,2,1,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,2,2,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,2,3,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,2,4,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,3,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
c4ai-command-r-v01,3,1,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,3,2,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,3,3,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,3,4,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,4,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
c4ai-command-r-v01,4,1,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,4,2,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,4,3,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
c4ai-command-r-v01,4,4,120,0.0,0.0,0.7448036951501154,0.9575057736720554,0.5015671395579017
internlm2_5-7b-chat-1m,0,0,3,1.0,0.3,1.0,0.6,0.7071428571428572
internlm2_5-7b-chat-1m,0,1,3,1.0,0.6,1.0,0.6,0.7714285714285715
internlm2_5-7b-chat-1m,0,2,3,1.0,0.3,1.0,0.6,0.7071428571428572
internlm2_5-7b-chat-1m,0,3,3,1.0,0.5,1.0,0.6,0.75
internlm2_5-7b-chat-1m,0,4,3,1.0,0.0,1.0,0.6,0.6428571428571429
internlm2_5-7b-chat-1m,1,0,3,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
internlm2_5-7b-chat-1m,1,1,3,1.0,0.5,1.0,0.6,0.75
internlm2_5-7b-chat-1m,1,2,3,1.0,0.3,1.0,0.6,0.7071428571428572
internlm2_5-7b-chat-1m,1,3,3,1.0,0.6,1.0,0.6,0.7714285714285715
