model,ins_id,param_id,length,format,correct,order,ori,total_score
c4ai-command-r-v01,1,2,3,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,1,3,3,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,1,4,3,1.0,0.125,1.0,1.0,0.75
c4ai-command-r-v01,2,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,1,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,2,2,3,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,2,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,4,3,1.0,0.125,1.0,1.0,0.75
c4ai-command-r-v01,3,0,3,1.0,0.65625,1.0,1.0,0.9017857142857143
c4ai-command-r-v01,3,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,3,2,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,3,3,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,3,4,3,1.0,0.125,1.0,1.0,0.75
c4ai-command-r-v01,4,0,3,0.0,0.21875,1.0,1.0,0.49107142857142855
c4ai-command-r-v01,4,1,3,0.75,1.0,1.0,1.0,0.9285714285714286
c4ai-command-r-v01,4,2,3,0.75,1.0,1.0,1.0,0.9285714285714286
c4ai-command-r-v01,4,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,4,4,3,0.0,0.7083333333333333,1.0,1.0,0.6309523809523808
c4ai-command-r-v01,0,0,6,1.0,0.65,1.0,1.0,0.9
c4ai-command-r-v01,0,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,0,2,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,0,3,6,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,4,6,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,1,0,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,1,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,1,2,6,1.0,0.65,1.0,1.0,0.9
c4ai-command-r-v01,1,3,6,1.0,0.65625,1.0,1.0,0.9017857142857143
c4ai-command-r-v01,1,4,6,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,2,0,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,1,6,1.0,0.78125,1.0,1.0,0.9375
c4ai-command-r-v01,2,2,6,1.0,0.125,1.0,1.0,0.75
c4ai-command-r-v01,2,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,3,0,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,3,1,6,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,3,2,6,1.0,0.65625,1.0,1.0,0.9017857142857143
c4ai-command-r-v01,3,3,6,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,4,0,6,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,4,1,6,1.0,0.125,1.0,1.0,0.75
c4ai-command-r-v01,4,2,6,1.0,0.65625,1.0,1.0,0.9017857142857143
c4ai-command-r-v01,4,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,4,4,6,0.0,0.78125,1.0,1.0,0.6517857142857143
c4ai-command-r-v01,0,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,0,1,13,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,2,13,0.0,0.78125,1.0,1.0,0.6517857142857143
c4ai-command-r-v01,0,3,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,0,4,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,1,0,13,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,1,1,13,0.0,0.78125,1.0,1.0,0.6517857142857143
c4ai-command-r-v01,1,2,13,1.0,0.125,1.0,1.0,0.75
c4ai-command-r-v01,1,3,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,1,4,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,1,13,1.0,0.125,1.0,1.0,0.75
c4ai-command-r-v01,2,2,13,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,2,3,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,4,13,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,3,1,13,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,3,2,13,0.0,0.125,1.0,1.0,0.4642857142857143
c4ai-command-r-v01,3,3,13,0.75,1.0,1.0,1.0,0.9285714285714286
c4ai-command-r-v01,3,4,13,0.75,0.65625,1.0,1.0,0.8303571428571429
c4ai-command-r-v01,4,0,13,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,4,1,13,0.0,0.5625,1.0,1.0,0.5892857142857143
c4ai-command-r-v01,4,2,13,0.75,0.78125,1.0,1.0,0.8660714285714286
c4ai-command-r-v01,4,3,13,0.0,0.4375,1.0,1.0,0.5535714285714286
c4ai-command-r-v01,4,4,13,0.75,0.125,1.0,1.0,0.6785714285714286
c4ai-command-r-v01,0,0,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,1,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,2,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,3,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,4,28,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,1,0,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,1,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,1,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,1,3,28,0.0,0.8250000000000001,1.0,1.0,0.6642857142857144
c4ai-command-r-v01,1,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,0,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,2,1,28,0.0,0.8250000000000001,1.0,1.0,0.6642857142857144
c4ai-command-r-v01,2,2,28,0.0,0.4375,1.0,1.0,0.5535714285714286
c4ai-command-r-v01,2,3,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,2,4,28,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,3,0,28,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,3,1,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,2,28,0.75,0.78125,1.0,1.0,0.8660714285714286
c4ai-command-r-v01,3,3,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,4,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,4,0,28,0.0,0.5625,1.0,1.0,0.5892857142857143
c4ai-command-r-v01,4,1,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,4,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,4,3,28,0.75,0.78125,1.0,1.0,0.8660714285714286
c4ai-command-r-v01,4,4,28,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,0,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,1,60,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,0,2,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,3,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,4,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,1,0,60,0.75,0.125,0.0,0.0,0.25
c4ai-command-r-v01,1,1,60,0.0,0.125,1.0,1.0,0.4642857142857143
c4ai-command-r-v01,1,2,60,0.0,0.125,1.0,1.0,0.4642857142857143
c4ai-command-r-v01,1,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,1,4,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,2,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,1,60,0.0,0.125,1.0,1.0,0.4642857142857143
c4ai-command-r-v01,2,2,60,0.75,0.125,0.0,0.0,0.25
c4ai-command-r-v01,2,3,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,2,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,3,0,60,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,3,1,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,2,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,3,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,4,60,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,4,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,4,1,60,0.0,0.125,1.0,1.0,0.4642857142857143
c4ai-command-r-v01,4,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,4,3,60,0.0,0.7083333333333333,1.0,1.0,0.6309523809523808
c4ai-command-r-v01,4,4,60,0.0,0.34375,1.0,1.0,0.5267857142857143
c4ai-command-r-v01,0,0,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,1,120,0.75,0.125,0.0,0.0,0.25
c4ai-command-r-v01,0,2,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,3,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,0,4,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,1,0,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,1,1,120,0.75,0.41666666666666663,1.0,1.0,0.7619047619047619
c4ai-command-r-v01,1,2,120,0.75,0.125,0.0,0.0,0.25
c4ai-command-r-v01,1,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,1,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,2,2,120,0.0,0.41666666666666663,1.0,1.0,0.5476190476190476
c4ai-command-r-v01,2,3,120,0.0,0.34375,1.0,1.0,0.5267857142857143
c4ai-command-r-v01,2,4,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,0,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,1,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,2,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,3,3,120,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-v01,3,4,120,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-v01,4,0,120,0.75,0.125,0.0,0.0,0.25
c4ai-command-r-v01,4,1,120,0.0,0.41666666666666663,1.0,1.0,0.5476190476190476
c4ai-command-r-v01,4,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
c4ai-command-r-v01,4,3,120,0.0,0.125,1.0,1.0,0.4642857142857143
c4ai-command-r-v01,4,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,0,0,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,1,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,2,3,0.5,0.125,1.0,1.0,0.6071428571428571
internlm2_5-7b-chat-1m,0,3,3,0.5,0.125,1.0,1.0,0.6071428571428571
internlm2_5-7b-chat-1m,0,4,3,0.75,0.0,1.0,1.0,0.6428571428571429
internlm2_5-7b-chat-1m,1,0,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,1,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,2,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,3,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,4,3,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,2,0,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,1,3,0.75,0.125,0.0,0.0,0.25
internlm2_5-7b-chat-1m,2,2,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,3,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,4,3,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,3,0,3,0.0,0.29166666666666663,1.0,1.0,0.5119047619047619
internlm2_5-7b-chat-1m,3,1,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,2,3,0.75,0.41666666666666663,1.0,1.0,0.7619047619047619
internlm2_5-7b-chat-1m,3,3,3,0.75,0.125,1.0,1.0,0.6785714285714286
internlm2_5-7b-chat-1m,3,4,3,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,4,0,3,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,1,3,0.75,0.125,0.0,0.0,0.25
internlm2_5-7b-chat-1m,4,2,3,0.75,0.19791666666666666,1.0,1.0,0.6994047619047619
internlm2_5-7b-chat-1m,4,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,4,4,3,0.75,0.25,1.0,1.0,0.7142857142857143
internlm2_5-7b-chat-1m,0,0,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,1,6,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,0,2,6,0.0,0.125,1.0,1.0,0.4642857142857143
internlm2_5-7b-chat-1m,0,3,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,4,6,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,1,0,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,1,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,2,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,3,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,4,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,0,6,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,2,1,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,2,6,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,2,3,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,4,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,0,6,0.75,0.5625,1.0,1.0,0.8035714285714286
internlm2_5-7b-chat-1m,3,1,6,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,3,2,6,0.0,0.41666666666666663,1.0,1.0,0.5476190476190476
internlm2_5-7b-chat-1m,3,3,6,0.75,0.34375,1.0,1.0,0.7410714285714286
internlm2_5-7b-chat-1m,3,4,6,0.5,0.234375,1.0,1.0,0.6383928571428571
internlm2_5-7b-chat-1m,4,0,6,0.75,0.5625,1.0,1.0,0.8035714285714286
internlm2_5-7b-chat-1m,4,1,6,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,4,2,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,3,6,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,4,6,0.0,0.5625,1.0,1.0,0.5892857142857143
internlm2_5-7b-chat-1m,0,0,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,1,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,2,13,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,0,3,13,0.5,0.125,1.0,1.0,0.6071428571428571
internlm2_5-7b-chat-1m,0,4,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,0,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,1,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,2,13,1.0,0.125,1.0,1.0,0.75
internlm2_5-7b-chat-1m,1,3,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,4,13,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,2,0,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,1,13,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,2,2,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,3,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,4,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,0,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,1,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,2,13,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,3,3,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,4,13,0.0,0.41666666666666663,1.0,1.0,0.5476190476190476
internlm2_5-7b-chat-1m,4,0,13,0.0,0.41666666666666663,1.0,1.0,0.5476190476190476
internlm2_5-7b-chat-1m,4,1,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,2,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,3,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,4,13,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,0,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,1,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,2,28,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,0,3,28,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,0,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,1,0,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,1,2,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,3,28,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,1,4,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,0,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,1,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,2,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,2,4,28,1.0,1.0,1.0,1.0,1.0
internlm2_5-7b-chat-1m,3,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,3,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,3,2,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,3,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,4,28,0.0,0.125,1.0,1.0,0.4642857142857143
internlm2_5-7b-chat-1m,4,0,28,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,4,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,4,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,4,3,28,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,4,28,1.0,0.5625,1.0,1.0,0.875
internlm2_5-7b-chat-1m,0,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,0,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,0,2,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,0,4,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,0,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,1,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,2,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,1,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,2,0,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,2,2,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,2,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,2,4,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,0,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,1,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,2,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,3,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,3,4,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,0,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,1,60,0.0,0.125,1.0,1.0,0.4642857142857143
internlm2_5-7b-chat-1m,4,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,4,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,4,4,60,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,0,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,0,2,120,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,3,120,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,0,4,120,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,1,0,120,1.0,0.34375,1.0,1.0,0.8125
internlm2_5-7b-chat-1m,1,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,1,2,120,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,3,120,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,1,4,120,0.0,0.30000000000000004,1.0,1.0,0.5142857142857143
internlm2_5-7b-chat-1m,2,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,2,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,2,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,2,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,2,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,3,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,3,1,120,0.0,0.34375,1.0,1.0,0.5267857142857143
internlm2_5-7b-chat-1m,3,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,3,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,3,4,120,1.0,0.125,0.0,0.0,0.32142857142857145
internlm2_5-7b-chat-1m,4,0,120,1.0,0.34375,1.0,1.0,0.8125
internlm2_5-7b-chat-1m,4,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,4,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
internlm2_5-7b-chat-1m,4,3,120,1.0,0.34375,1.0,1.0,0.8125
internlm2_5-7b-chat-1m,4,4,120,1.0,0.125,0.0,0.0,0.32142857142857145
LWM-Text-Chat-1M,0,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,0,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,0,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,0,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,0,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,1,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,1,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,1,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,1,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,1,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,2,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,2,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,2,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,2,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,2,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,3,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,3,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,3,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-Chat-1M,3,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
